month,day,year,date,days,deaths,tsp,temp
9,28,1977,28sep1977,1367,37,56.200001,64.25
9,29,1977,29sep1977,1368,53,47.669998,60
9,30,1977,30sep1977,1369,33,80.5,63.75
10,1,1977,01oct1977,1370,49,55.5,64.25
10,2,1977,02oct1977,1371,56,41,68.25
10,3,1977,03oct1977,1372,45,30,54.75
10,4,1977,04oct1977,1373,39,49.669998,55
10,5,1977,05oct1977,1374,36,70.5,55.5
10,6,1977,06oct1977,1375,42,89.5,54.25
10,7,1977,07oct1977,1376,44,43,52.25
10,8,1977,08oct1977,1377,41,56,52
10,9,1977,09oct1977,1378,56,32,59.5
10,10,1977,10oct1977,1379,41,54.330002,50
10,11,1977,11oct1977,1380,58,94,52.25
10,12,1977,12oct1977,1381,36,63.5,54
10,13,1977,13oct1977,1382,51,47,49.5
10,14,1977,14oct1977,1383,48,24.5,47
10,15,1977,15oct1977,1384,48,44.5,50.5
10,16,1977,16oct1977,1385,61,48.75,55
10,17,1977,17oct1977,1386,49,33,43
10,18,1977,18oct1977,1387,43,68.5,47.5
10,19,1977,19oct1977,1388,51,73.5,51.75
10,20,1977,20oct1977,1389,46,53.5,48.25
10,21,1977,21oct1977,1390,36,89,51.25
10,22,1977,22oct1977,1391,43,101.8,54.75
10,23,1977,23oct1977,1392,46,39.5,50.75
10,24,1977,24oct1977,1393,53,68,48.5
10,25,1977,25oct1977,1394,53,132.5,52.75
10,26,1977,26oct1977,1395,44,110,56.5
10,27,1977,27oct1977,1396,62,76,64.25
10,28,1977,28oct1977,1397,41,83.559998,63.75
10,29,1977,29oct1977,1398,52,52,54
10,30,1977,30oct1977,1399,32,41,49.25
10,31,1977,31oct1977,1400,48,50,48
11,1,1977,01nov1977,1401,37,66,52.75
11,2,1977,02nov1977,1402,43,95.5,59.25
11,3,1977,03nov1977,1403,43,66.699997,62.25
11,4,1977,04nov1977,1404,31,58.5,67.75
11,5,1977,05nov1977,1405,42,48.5,63.25
11,6,1977,06nov1977,1406,43,48.5,54.75
11,7,1977,07nov1977,1407,52,26,56
11,8,1977,08nov1977,1408,45,37,56.75
11,9,1977,09nov1977,1409,37,92.559998,57.75
11,10,1977,10nov1977,1410,42,58,61.25
11,11,1977,11nov1977,1411,49,44.5,42
11,12,1977,12nov1977,1412,43,38,35
11,13,1977,13nov1977,1413,38,23.5,33.75
11,14,1977,14nov1977,1414,51,45,32.5
11,15,1977,15nov1977,1415,47,98.360001,43.5
11,16,1977,16nov1977,1416,47,91.5,51
11,17,1977,17nov1977,1417,45,47,55
11,18,1977,18nov1977,1418,45,50,42.5
11,19,1977,19nov1977,1419,55,47,40.25
11,20,1977,20nov1977,1420,37,43.5,39
11,21,1977,21nov1977,1421,51,71.709999,45.5
11,22,1977,22nov1977,1422,53,46.5,45
11,23,1977,23nov1977,1423,34,47.5,40.25
11,24,1977,24nov1977,1424,43,47,44
11,25,1977,25nov1977,1425,43,56.5,39
11,26,1977,26nov1977,1426,43,33.5,35.25
11,27,1977,27nov1977,1427,47,41.91,28.5
11,28,1977,28nov1977,1428,61,85,35
11,29,1977,29nov1977,1429,51,62,32.75
11,30,1977,30nov1977,1430,46,61.5,38
12,1,1977,01dec1977,1431,35,77.5,46
12,2,1977,02dec1977,1432,45,89,44
12,3,1977,03dec1977,1433,48,70.110001,39.25
12,4,1977,04dec1977,1434,45,43.5,35.75
12,5,1977,05dec1977,1435,40,48,37.75
12,6,1977,06dec1977,1436,42,50,34.75
12,7,1977,07dec1977,1437,57,73.5,25.5
12,8,1977,08dec1977,1438,37,71,23.75
12,9,1977,09dec1977,1439,56,58.450001,32
12,10,1977,10dec1977,1440,49,45.5,17.5
12,11,1977,11dec1977,1441,42,44.5,18.25
12,12,1977,12dec1977,1442,56,87,19.5
12,13,1977,13dec1977,1443,49,96.5,33.25
12,14,1977,14dec1977,1444,46,100,41.75
12,15,1977,15dec1977,1445,52,50,44.5
12,16,1977,16dec1977,1446,46,115,39.75
12,17,1977,17dec1977,1447,41,150,37.5
12,18,1977,18dec1977,1448,47,39,36
12,19,1977,19dec1977,1449,66,41,37
12,20,1977,20dec1977,1450,53,45,37.75
12,21,1977,21dec1977,1451,52,36.779999,44.5
12,22,1977,22dec1977,1452,52,68.5,33.75
12,23,1977,23dec1977,1453,53,62.5,35
12,24,1977,24dec1977,1454,52,89,39.75
12,25,1977,25dec1977,1455,52,36,43.75
12,26,1977,26dec1977,1456,48,34,20.25
12,27,1977,27dec1977,1457,64,86.440002,15.75
12,28,1977,28dec1977,1458,54,73,19
12,29,1977,29dec1977,1459,51,94,22.25
12,30,1977,30dec1977,1460,61,85,31.5
12,31,1977,31dec1977,1461,70,68.5,38
1,1,1978,01jan1978,1462,74,72,30.25
1,2,1978,02jan1978,1463,83,54.75,29.5
1,3,1978,03jan1978,1464,48,57,21.75
1,4,1978,04jan1978,1465,65,71,22.25
1,5,1978,05jan1978,1466,76,167,30.5
1,6,1978,06jan1978,1467,76,106,38.75
1,7,1978,07jan1978,1468,69,87.5,38.75
1,8,1978,08jan1978,1469,55,36.110001,43.25
1,9,1978,09jan1978,1470,61,44,35.5
1,10,1978,10jan1978,1471,55,81.5,13.75
1,11,1978,11jan1978,1472,68,72,21.5
1,12,1978,12jan1978,1473,64,98.5,24.5
1,13,1978,13jan1978,1474,50,70,29.75
1,14,1978,14jan1978,1475,71,35,32
1,15,1978,15jan1978,1476,70,55,21.25
1,16,1978,16jan1978,1477,74,82,22
1,17,1978,17jan1978,1478,63,48.5,27
1,18,1978,18jan1978,1479,64,34,34.5
1,19,1978,19jan1978,1480,49,122,25.5
1,20,1978,20jan1978,1481,60,42.669998,30.75
1,21,1978,21jan1978,1482,69,44,25.25
1,22,1978,22jan1978,1483,55,53.5,22.5
1,23,1978,23jan1978,1484,56,83,19.75
1,24,1978,24jan1978,1485,56,141.5,24.5
1,25,1978,25jan1978,1486,57,67,34.75
1,26,1978,26jan1978,1487,60,53.5,45
1,27,1978,27jan1978,1488,52,82,24.5
1,28,1978,28jan1978,1489,46,71,21.25
1,29,1978,29jan1978,1490,46,53,23
1,30,1978,30jan1978,1491,53,,24.75
1,31,1978,31jan1978,1492,51,77,20
2,1,1978,01feb1978,1493,50,85.440002,21
2,2,1978,02feb1978,1494,39,87,23.25
2,3,1978,03feb1978,1495,60,86,23
2,4,1978,04feb1978,1496,38,49.5,18.25
2,5,1978,05feb1978,1497,35,56.5,19.25
2,6,1978,06feb1978,1498,51,25,22
2,7,1978,07feb1978,1499,63,28.440001,24.75
2,8,1978,08feb1978,1500,62,39,25.5
2,9,1978,09feb1978,1501,48,58.5,23
2,10,1978,10feb1978,1502,46,64.5,20.75
2,11,1978,11feb1978,1503,58,68,21.75
2,12,1978,12feb1978,1504,47,72,24.25
2,13,1978,13feb1978,1505,43,93.5,26.5
2,14,1978,14feb1978,1506,57,49.5,30.25
2,15,1978,15feb1978,1507,57,61.5,23
2,16,1978,16feb1978,1508,55,120,23.5
2,17,1978,17feb1978,1509,62,177.5,31.5
2,18,1978,18feb1978,1510,47,96.5,29.75
2,19,1978,19feb1978,1511,56,58.330002,25
2,20,1978,20feb1978,1512,57,85,20.5
2,21,1978,21feb1978,1513,52,124.5,26.25
2,22,1978,22feb1978,1514,40,79.5,21.75
2,23,1978,23feb1978,1515,52,78,23.75
2,24,1978,24feb1978,1516,51,91,28
2,25,1978,25feb1978,1517,54,82.440002,34.75
2,26,1978,26feb1978,1518,43,56.5,31.5
2,27,1978,27feb1978,1519,57,70,26.75
2,28,1978,28feb1978,1520,54,74.5,25.5
3,1,1978,01mar1978,1521,61,93.5,28.75
3,2,1978,02mar1978,1522,50,81.5,23.75
3,3,1978,03mar1978,1523,59,67.110001,26
3,4,1978,04mar1978,1524,59,37,26.75
3,5,1978,05mar1978,1525,41,55.5,18
3,6,1978,06mar1978,1526,57,96,21
3,7,1978,07mar1978,1527,49,72,25.75
3,8,1978,08mar1978,1528,59,57.5,27
3,9,1978,09mar1978,1529,42,124.1,31.25
3,10,1978,10mar1978,1530,42,136.5,36.75
3,11,1978,11mar1978,1531,53,100.5,39.25
3,12,1978,12mar1978,1532,55,114,43
3,13,1978,13mar1978,1533,44,101,41.75
3,14,1978,14mar1978,1534,46,90.5,46.75
3,15,1978,15mar1978,1535,50,93.110001,44.25
3,16,1978,16mar1978,1536,49,67,35.25
3,17,1978,17mar1978,1537,45,92,34
3,18,1978,18mar1978,1538,39,70.5,31.75
3,19,1978,19mar1978,1539,46,86.5,46.25
3,20,1978,20mar1978,1540,35,80,41.75
3,21,1978,21mar1978,1541,57,107.1,53
3,22,1978,22mar1978,1542,49,74,49.25
3,23,1978,23mar1978,1543,48,100,54.75
3,24,1978,24mar1978,1544,59,59.5,49.25
3,25,1978,25mar1978,1545,46,51,36.25
3,26,1978,26mar1978,1546,54,36,40.25
3,27,1978,27mar1978,1547,42,57,51.25
3,28,1978,28mar1978,1548,40,61,48.5
3,29,1978,29mar1978,1549,38,82,52.75
3,30,1978,30mar1978,1550,42,59,42.75
3,31,1978,31mar1978,1551,55,106.5,47.25
4,1,1978,01apr1978,1552,67,116,59.75
4,2,1978,02apr1978,1553,47,38.439999,49.5
4,3,1978,03apr1978,1554,44,58,35.25
4,4,1978,04apr1978,1555,39,76.5,45
4,5,1978,05apr1978,1556,48,52.5,54
4,6,1978,06apr1978,1557,34,68,43.75
4,7,1978,07apr1978,1558,54,78.5,50.75
4,8,1978,08apr1978,1559,49,47.669998,50.5
4,9,1978,09apr1978,1560,32,47,42.5
4,10,1978,10apr1978,1561,40,103,47.75
4,11,1978,11apr1978,1562,39,110,51.5
4,12,1978,12apr1978,1563,37,75,56.25
4,13,1978,13apr1978,1564,42,89.5,61
4,14,1978,14apr1978,1565,39,76.5,50.5
4,15,1978,15apr1978,1566,35,57,46.75
4,16,1978,16apr1978,1567,59,39,44
4,17,1978,17apr1978,1568,43,54,46.25
4,18,1978,18apr1978,1569,44,79,48.5
4,19,1978,19apr1978,1570,53,69.5,48
4,20,1978,20apr1978,1571,40,57.110001,51.25
4,21,1978,21apr1978,1572,51,55.5,49
4,22,1978,22apr1978,1573,45,35,49.75
4,23,1978,23apr1978,1574,52,44,50
4,24,1978,24apr1978,1575,35,70,54.75
4,25,1978,25apr1978,1576,54,55.5,54.75
4,26,1978,26apr1978,1577,47,88.330002,48.5
4,27,1978,27apr1978,1578,53,70.5,47.25
4,28,1978,28apr1978,1579,41,75,55.5
4,29,1978,29apr1978,1580,39,70,61.25
4,30,1978,30apr1978,1581,51,66,58.75
5,1,1978,01may1978,1582,43,69,49
5,2,1978,02may1978,1583,37,54.380001,52.5
5,3,1978,03may1978,1584,50,81.5,56.5
5,4,1978,04may1978,1585,51,66,50.5
5,5,1978,05may1978,1586,48,57,45.75
5,6,1978,06may1978,1587,49,73,48.5
5,7,1978,07may1978,1588,51,76.5,54.75
5,8,1978,08may1978,1589,39,64.5,50.25
5,9,1978,09may1978,1590,44,70,63
5,10,1978,10may1978,1591,48,71.5,59.75
5,11,1978,11may1978,1592,48,78.5,59.75
5,12,1978,12may1978,1593,44,106.5,61.75
5,13,1978,13may1978,1594,46,97.5,64.25
5,14,1978,14may1978,1595,39,34.779999,61
5,15,1978,15may1978,1596,41,40,54.5
5,16,1978,16may1978,1597,30,47,53.75
5,17,1978,17may1978,1598,47,70.5,58.5
5,18,1978,18may1978,1599,39,97.5,61.25
5,19,1978,19may1978,1600,47,78.5,67
5,20,1978,20may1978,1601,46,93.220001,73
5,21,1978,21may1978,1602,50,60.5,74
5,22,1978,22may1978,1603,32,66,64.5
5,23,1978,23may1978,1604,47,96,66
5,24,1978,24may1978,1605,34,54,59.5
5,25,1978,25may1978,1606,39,60,66.25
5,26,1978,26may1978,1607,54,93.5,69.25
5,27,1978,27may1978,1608,47,55,64.75
5,28,1978,28may1978,1609,30,41,67.75
5,29,1978,29may1978,1610,39,38,68.75
5,30,1978,30may1978,1611,50,77,72.75
5,31,1978,31may1978,1612,47,130,75.5
6,1,1978,01jun1978,1613,55,103.4,76.5
6,2,1978,02jun1978,1614,48,129.5,76
6,3,1978,03jun1978,1615,46,95,72.25
6,4,1978,04jun1978,1616,31,58.5,65.25
6,5,1978,05jun1978,1617,54,95,70.5
6,6,1978,06jun1978,1618,49,69.5,67.5
6,7,1978,07jun1978,1619,39,79.629997,69
6,8,1978,08jun1978,1620,51,75.5,75.75
6,9,1978,09jun1978,1621,42,72,76
6,10,1978,10jun1978,1622,34,62,70.75
6,11,1978,11jun1978,1623,52,78.5,71.75
6,12,1978,12jun1978,1624,43,83,72.5
6,13,1978,13jun1978,1625,39,50.330002,65.75
6,14,1978,14jun1978,1626,38,55,61
6,15,1978,15jun1978,1627,37,54.5,63.25
6,16,1978,16jun1978,1628,47,80,67.75
6,17,1978,17jun1978,1629,38,73.5,63.75
6,18,1978,18jun1978,1630,38,91.5,73.5
6,19,1978,19jun1978,1631,44,96.879997,80.75
6,20,1978,20jun1978,1632,36,75,77
6,21,1978,21jun1978,1633,37,93,73
6,22,1978,22jun1978,1634,38,63,74.5
6,23,1978,23jun1978,1635,33,77.5,72.75
6,24,1978,24jun1978,1636,44,49,71.5
6,25,1978,25jun1978,1637,35,63.439999,73
6,26,1978,26jun1978,1638,41,96,71.5
6,27,1978,27jun1978,1639,44,89,79.75
6,28,1978,28jun1978,1640,43,64,81.75
6,29,1978,29jun1978,1641,49,72,78
6,30,1978,30jun1978,1642,41,59.5,79.25
7,1,1978,01jul1978,1643,44,42.75,72.5
7,2,1978,02jul1978,1644,40,52,66.5
7,3,1978,03jul1978,1645,50,33,64.25
7,4,1978,04jul1978,1646,41,21.5,62.25
7,5,1978,05jul1978,1647,36,44.5,69.25
7,6,1978,06jul1978,1648,48,69.5,74
7,7,1978,07jul1978,1649,45,83.379997,74.75
7,8,1978,08jul1978,1650,42,61.5,76.25
7,9,1978,09jul1978,1651,38,73,79.5
7,10,1978,10jul1978,1652,38,86,80
7,11,1978,11jul1978,1653,44,47,73.75
7,12,1978,12jul1978,1654,43,49.5,70
7,13,1978,13jul1978,1655,38,72.669998,71.75
7,14,1978,14jul1978,1656,35,61,70.25
7,15,1978,15jul1978,1657,47,74,75.25
7,16,1978,16jul1978,1658,37,75,72.75
7,17,1978,17jul1978,1659,29,,70.5
7,18,1978,18jul1978,1660,51,107,77.25
7,19,1978,19jul1978,1661,36,94.599998,77.25
7,20,1978,20jul1978,1662,42,78,79
7,21,1978,21jul1978,1663,49,106.5,82.5
7,22,1978,22jul1978,1664,52,96,86.25
7,23,1978,23jul1978,1665,53,99,88.5
7,24,1978,24jul1978,1666,56,,82.25
7,25,1978,25jul1978,1667,48,48,74
7,26,1978,26jul1978,1668,51,53.5,75.75
7,27,1978,27jul1978,1669,38,77,81.25
7,28,1978,28jul1978,1670,38,77.5,77.25
7,29,1978,29jul1978,1671,39,74.5,74.5
7,30,1978,30jul1978,1672,29,57,79.75
7,31,1978,31jul1978,1673,31,67.129997,72
8,1,1978,01aug1978,1674,40,69,71.25
8,2,1978,02aug1978,1675,44,104.5,75
8,3,1978,03aug1978,1676,50,64,78.5
8,4,1978,04aug1978,1677,31,66.5,77.25
8,5,1978,05aug1978,1678,42,51.5,75.5
8,6,1978,06aug1978,1679,37,39.5,79
8,7,1978,07aug1978,1680,57,67,81
8,8,1978,08aug1978,1681,49,70.5,83.25
8,9,1978,09aug1978,1682,36,117,80.25
8,10,1978,10aug1978,1683,34,106,77.25
8,11,1978,11aug1978,1684,53,104,77.5
8,12,1978,12aug1978,1685,33,73.669998,78.5
8,13,1978,13aug1978,1686,40,51.5,78.5
8,14,1978,14aug1978,1687,42,86,80.75
8,15,1978,15aug1978,1688,51,77.5,81.5
8,16,1978,16aug1978,1689,43,88,82.75
8,17,1978,17aug1978,1690,31,82,84.5
8,18,1978,18aug1978,1691,44,75.290001,79
8,19,1978,19aug1978,1692,34,87.5,80.5
8,20,1978,20aug1978,1693,54,63,80.75
8,21,1978,21aug1978,1694,40,51,75
8,22,1978,22aug1978,1695,46,79.5,76
8,23,1978,23aug1978,1696,39,96,77.75
8,24,1978,24aug1978,1697,45,142.3,79.25
8,25,1978,25aug1978,1698,32,112,73
8,26,1978,26aug1978,1699,33,84.5,73.25
8,27,1978,27aug1978,1700,31,112.5,74
8,28,1978,28aug1978,1701,44,100,78.75
8,29,1978,29aug1978,1702,39,91.5,82.5
8,30,1978,30aug1978,1703,39,84.129997,79.5
8,31,1978,31aug1978,1704,30,92.5,77.25
9,1,1978,01sep1978,1705,31,53,70.25
9,2,1978,02sep1978,1706,41,68.5,71.75
9,3,1978,03sep1978,1707,36,75,72.75
9,4,1978,04sep1978,1708,36,45,72.25
9,5,1978,05sep1978,1709,46,79.139999,71.5
9,6,1978,06sep1978,1710,34,103,76.5
9,7,1978,07sep1978,1711,35,102.5,80.25
9,8,1978,08sep1978,1712,50,67.5,66
9,9,1978,09sep1978,1713,32,45,68.25
9,10,1978,10sep1978,1714,48,48,65.5
9,11,1978,11sep1978,1715,38,80.43,75
9,12,1978,12sep1978,1716,43,78.5,77.75
9,13,1978,13sep1978,1717,31,55.5,65
9,14,1978,14sep1978,1718,46,60,61.75
9,15,1978,15sep1978,1719,41,92,65.75
9,16,1978,16sep1978,1720,41,101,72
9,17,1978,17sep1978,1721,30,64.43,70.5
9,18,1978,18sep1978,1722,58,149,75.5
9,19,1978,19sep1978,1723,38,58.5,66
9,20,1978,20sep1978,1724,49,104,67.25
9,21,1978,21sep1978,1725,33,129,71
9,22,1978,22sep1978,1726,40,81.5,70.75
9,23,1978,23sep1978,1727,38,41.380001,63
9,24,1978,24sep1978,1728,46,70,60
9,25,1978,25sep1978,1729,49,65,65.25
9,26,1978,26sep1978,1730,48,66.5,56.5
9,27,1978,27sep1978,1731,44,74,58
9,28,1978,28sep1978,1732,36,68,61
9,29,1978,29sep1978,1733,47,63.57,54.5
9,30,1978,30sep1978,1734,42,54,58
10,1,1978,01oct1978,1735,42,57,65.25
10,2,1978,02oct1978,1736,42,48,62.5
10,3,1978,03oct1978,1737,40,65,56.75
10,4,1978,04oct1978,1738,48,64,59.5
10,5,1978,05oct1978,1739,32,63.709999,59.75
10,6,1978,06oct1978,1740,43,53.5,65.25
10,7,1978,07oct1978,1741,35,39.5,53.5
10,8,1978,08oct1978,1742,38,28.5,48
10,9,1978,09oct1978,1743,49,57,48
10,10,1978,10oct1978,1744,51,93.5,55.5
10,11,1978,11oct1978,1745,39,123.3,58.5
10,12,1978,12oct1978,1746,48,83,62.5
10,13,1978,13oct1978,1747,45,91,67.5
10,14,1978,14oct1978,1748,59,34,63.25
10,15,1978,15oct1978,1749,49,27.5,45.5
10,16,1978,16oct1978,1750,40,61,46.75
10,17,1978,17oct1978,1751,56,55.669998,49.5
10,18,1978,18oct1978,1752,32,106,46
10,19,1978,19oct1978,1753,37,98,53.75
10,20,1978,20oct1978,1754,59,54,52.75
10,21,1978,21oct1978,1755,37,90.5,51.75
10,22,1978,22oct1978,1756,49,128,57.25
10,23,1978,23oct1978,1757,40,115.7,61.75
10,24,1978,24oct1978,1758,46,65.5,47
10,25,1978,25oct1978,1759,51,71,49.25
10,26,1978,26oct1978,1760,42,107.5,60.25
10,27,1978,27oct1978,1761,38,46.5,55.75
10,28,1978,28oct1978,1762,63,72.5,49.75
10,29,1978,29oct1978,1763,43,48.830002,49.75
10,30,1978,30oct1978,1764,51,44,49.5
10,31,1978,31oct1978,1765,50,81,51.75
11,1,1978,01nov1978,1766,47,90.5,53
11,2,1978,02nov1978,1767,54,96.5,50.75
11,3,1978,03nov1978,1768,36,90,53.25
11,4,1978,04nov1978,1769,45,84,52.25
11,5,1978,05nov1978,1770,44,71,55.5
11,6,1978,06nov1978,1771,63,178,55.25
11,7,1978,07nov1978,1772,54,117.5,55.25
11,8,1978,08nov1978,1773,34,65,51
11,9,1978,09nov1978,1774,55,67.5,48.25
11,10,1978,10nov1978,1775,34,131,50
11,11,1978,11nov1978,1776,41,108,52.75
11,12,1978,12nov1978,1777,46,93,49.75
11,13,1978,13nov1978,1778,51,61,49
11,14,1978,14nov1978,1779,57,89,57.75
11,15,1978,15nov1978,1780,54,66.5,56.5
11,16,1978,16nov1978,1781,39,49.669998,46
11,17,1978,17nov1978,1782,50,52,52.75
11,18,1978,18nov1978,1783,44,36,60.25
11,19,1978,19nov1978,1784,59,44,43.25
11,20,1978,20nov1978,1785,37,58,42.5
11,21,1978,21nov1978,1786,50,86,41.25
11,22,1978,22nov1978,1787,42,74.5,38.75
11,23,1978,23nov1978,1788,40,50,43
11,24,1978,24nov1978,1789,46,46,48.75
11,25,1978,25nov1978,1790,45,26,41.5
11,26,1978,26nov1978,1791,57,23,34
11,27,1978,27nov1978,1792,43,35,31.75
11,28,1978,28nov1978,1793,41,71,37.75
11,29,1978,29nov1978,1794,51,79,37
11,30,1978,30nov1978,1795,49,69.5,43
12,1,1978,01dec1978,1796,55,73.5,39.5
12,2,1978,02dec1978,1797,37,95,41
12,3,1978,03dec1978,1798,61,44.5,43
12,4,1978,04dec1978,1799,34,42.290001,58
12,5,1978,05dec1978,1800,51,66.5,44.5
12,6,1978,06dec1978,1801,43,126,43.5
12,7,1978,07dec1978,1802,48,118,45
12,8,1978,08dec1978,1803,58,103.5,56.25
12,9,1978,09dec1978,1804,42,24.5,50.5
12,10,1978,10dec1978,1805,38,36.860001,28.75
12,11,1978,11dec1978,1806,61,64,26.25
12,12,1978,12dec1978,1807,56,118,31.25
12,13,1978,13dec1978,1808,49,111.5,37.5
12,14,1978,14dec1978,1809,57,70.5,35.25
12,15,1978,15dec1978,1810,43,79.5,37.5
12,16,1978,16dec1978,1811,50,71.5,41.5
12,17,1978,17dec1978,1812,41,41.5,41
12,18,1978,18dec1978,1813,46,57,38.25
12,19,1978,19dec1978,1814,39,42,30.25
12,20,1978,20dec1978,1815,45,75,32.25
12,21,1978,21dec1978,1816,55,42.5,43.5
12,22,1978,22dec1978,1817,57,50.830002,35.75
12,23,1978,23dec1978,1818,48,68.5,36
12,24,1978,24dec1978,1819,57,58,35
12,25,1978,25dec1978,1820,69,24,41
12,26,1978,26dec1978,1821,51,60.5,33.75
12,27,1978,27dec1978,1822,56,48.5,31.5
12,28,1978,28dec1978,1823,53,39.57,27.5
12,29,1978,29dec1978,1824,47,59.5,25.75
12,30,1978,30dec1978,1825,47,109,30.25
12,31,1978,31dec1978,1826,54,51.5,39.75
1,1,1979,01jan1979,1827,62,32,53.25
1,2,1979,02jan1979,1828,49,,53.75
1,3,1979,03jan1979,1829,51,51.860001,19.75
1,4,1979,04jan1979,1830,28,63,20.75
1,5,1979,05jan1979,1831,34,74.5,27
1,6,1979,06jan1979,1832,54,75.5,29.5
1,7,1979,07jan1979,1833,38,56.5,36.5
1,8,1979,08jan1979,1834,55,37,41.5
1,9,1979,09jan1979,1835,49,72.290001,22.25
1,10,1979,10jan1979,1836,43,73,23.75
1,11,1979,11jan1979,1837,38,47,21.5
1,12,1979,12jan1979,1838,43,64.5,21.75
1,13,1979,13jan1979,1839,56,33,32.75
1,14,1979,14jan1979,1840,51,49,36.5
1,15,1979,15jan1979,1841,44,54.400002,24.75
1,16,1979,16jan1979,1842,52,78,32
1,17,1979,17jan1979,1843,57,49.5,29.75
1,18,1979,18jan1979,1844,57,61.5,25.75
1,19,1979,19jan1979,1845,37,55.5,16
1,20,1979,20jan1979,1846,54,62,24.75
1,21,1979,21jan1979,1847,37,28.709999,46
1,22,1979,22jan1979,1848,51,51,36.5
1,23,1979,23jan1979,1849,45,76.5,31.75
1,24,1979,24jan1979,1850,48,37,45.25
1,25,1979,25jan1979,1851,48,50,36.5
1,26,1979,26jan1979,1852,54,44,36.75
1,27,1979,27jan1979,1853,52,39.139999,39
1,28,1979,28jan1979,1854,41,47,34
1,29,1979,29jan1979,1855,48,41,39
1,30,1979,30jan1979,1856,41,36,36.5
1,31,1979,31jan1979,1857,35,50,31.5
2,1,1979,01feb1979,1858,42,50,26.75
2,2,1979,02feb1979,1859,39,48.290001,28
2,3,1979,03feb1979,1860,51,46.5,26.25
2,4,1979,04feb1979,1861,49,79.5,32.25
2,5,1979,05feb1979,1862,37,81,20.75
2,6,1979,06feb1979,1863,56,53.5,19
2,7,1979,07feb1979,1864,41,72,22.75
2,8,1979,08feb1979,1865,49,63.860001,22.5
2,9,1979,09feb1979,1866,47,42,16.5
2,10,1979,10feb1979,1867,51,50.5,10
2,11,1979,11feb1979,1868,45,40.5,8.25
2,12,1979,12feb1979,1869,50,56,11
2,13,1979,13feb1979,1870,58,41,11.25
2,14,1979,14feb1979,1871,55,56.200001,8.25
2,15,1979,15feb1979,1872,57,75.5,17.75
2,16,1979,16feb1979,1873,54,43.5,19.75
2,17,1979,17feb1979,1874,54,36,7.75
2,18,1979,18feb1979,1875,49,65.5,
2,19,1979,19feb1979,1876,70,35,20.25
2,20,1979,20feb1979,1877,61,97.599998,20.75
2,21,1979,21feb1979,1878,43,103,29.25
2,22,1979,22feb1979,1879,45,90,38.5
2,23,1979,23feb1979,1880,50,97,36
2,24,1979,24feb1979,1881,48,50.5,39.5
2,25,1979,25feb1979,1882,48,35,42
2,26,1979,26feb1979,1883,46,56.330002,37.75
2,27,1979,27feb1979,1884,41,57,36.5
2,28,1979,28feb1979,1885,46,100,39.75
3,1,1979,01mar1979,1886,41,132.5,41
3,2,1979,02mar1979,1887,48,100.5,47
3,3,1979,03mar1979,1888,37,57,41
3,4,1979,04mar1979,1889,51,57,48.5
3,5,1979,05mar1979,1890,55,64,57.25
3,6,1979,06mar1979,1891,60,42.5,53.5
3,7,1979,07mar1979,1892,43,80.5,44.75
3,8,1979,08mar1979,1893,39,85,43
3,9,1979,09mar1979,1894,42,97,43.75
3,10,1979,10mar1979,1895,58,81.43,49.75
3,11,1979,11mar1979,1896,42,47,37.5
3,12,1979,12mar1979,1897,50,74,31.75
3,13,1979,13mar1979,1898,51,76,42
3,14,1979,14mar1979,1899,46,80.5,52.25
3,15,1979,15mar1979,1900,42,49,30
3,16,1979,16mar1979,1901,35,83,30.5
3,17,1979,17mar1979,1902,46,72,42.75
3,18,1979,18mar1979,1903,53,62.5,49
3,19,1979,19mar1979,1904,46,52,41.5
3,20,1979,20mar1979,1905,48,64,48.5
3,21,1979,21mar1979,1906,44,67,51.5
3,22,1979,22mar1979,1907,42,119.7,50.75
3,23,1979,23mar1979,1908,38,98.5,54
3,24,1979,24mar1979,1909,54,83.5,55.25
3,25,1979,25mar1979,1910,52,55,50.25
3,26,1979,26mar1979,1911,40,64,39.5
3,27,1979,27mar1979,1912,41,58.5,37.5
3,28,1979,28mar1979,1913,34,69.330002,39
3,29,1979,29mar1979,1914,47,109,52.75
3,30,1979,30mar1979,1915,44,181,64.25
3,31,1979,31mar1979,1916,46,82,68.5
4,1,1979,01apr1979,1917,51,70,61.25
4,2,1979,02apr1979,1918,43,53.5,46.75
4,3,1979,03apr1979,1919,38,73.139999,50.25
4,4,1979,04apr1979,1920,54,41.5,43.25
4,5,1979,05apr1979,1921,40,67.5,47.75
4,6,1979,06apr1979,1922,51,98.5,44.5
4,7,1979,07apr1979,1923,51,45,39.75
4,8,1979,08apr1979,1924,36,56.5,39.25
4,9,1979,09apr1979,1925,52,44.400002,42.5
4,10,1979,10apr1979,1926,47,29,45.5
4,11,1979,11apr1979,1927,38,82.5,50.25
4,12,1979,12apr1979,1928,37,124.5,51.25
4,13,1979,13apr1979,1929,39,53.5,47.5
4,14,1979,14apr1979,1930,44,29,44.25
4,15,1979,15apr1979,1931,49,51.57,48.25
4,16,1979,16apr1979,1932,49,38,49.25
4,17,1979,17apr1979,1933,38,41.5,50.25
4,18,1979,18apr1979,1934,42,46.5,51.25
4,19,1979,19apr1979,1935,52,54,53.75
4,20,1979,20apr1979,1936,56,74,54
